db,deg_wav,mos
TENCENT_WITH_TRAIN,withReverberationTrainDev/1159.wav,1.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1160.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1161.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1162.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1167.wav,1.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1168.wav,1.77
TENCENT_WITH_TRAIN,withReverberationTrainDev/1170.wav,1.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1171.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1172.wav,1.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1173.wav,1.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1175.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1200.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1203.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1204.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1206.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1207.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1208.wav,1.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1209.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1210.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1212.wav,1.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1213.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1214.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1226.wav,1.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1250.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1251.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1252.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1253.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1256.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1257.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1258.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1259.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1260.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1261.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1262.wav,1.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1263.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1264.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1265.wav,1.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1270.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1271.wav,1.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1272.wav,1.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1274.wav,1.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1275.wav,1.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1279.wav,1.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1300.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1301.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1302.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1303.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1304.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1306.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1307.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1308.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1309.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1312.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1313.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1314.wav,1.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1315.wav,1.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1316.wav,1.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1317.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1320.wav,1.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1321.wav,1.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1322.wav,1.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1323.wav,1.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1324.wav,1.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1325.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1326.wav,1.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1329.wav,1.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1350.wav,1.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1351.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1352.wav,1.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1353.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1354.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1356.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1359.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1360.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1361.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1362.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1363.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/1472.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1474.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1476.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1477.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1478.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1480.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1481.wav,2.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1482.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/1483.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1486.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/1487.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1488.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1515.wav,2.5
TENCENT_WITH_TRAIN,withReverberationTrainDev/1517.wav,2.27
TENCENT_WITH_TRAIN,withReverberationTrainDev/1520.wav,2.19
TENCENT_WITH_TRAIN,withReverberationTrainDev/1521.wav,2.23
TENCENT_WITH_TRAIN,withReverberationTrainDev/1522.wav,2.35
TENCENT_WITH_TRAIN,withReverberationTrainDev/1526.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1527.wav,2.58
TENCENT_WITH_TRAIN,withReverberationTrainDev/1528.wav,2.38
TENCENT_WITH_TRAIN,withReverberationTrainDev/1529.wav,2.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1530.wav,2.38
TENCENT_WITH_TRAIN,withReverberationTrainDev/1534.wav,2.15
TENCENT_WITH_TRAIN,withReverberationTrainDev/1535.wav,2.19
TENCENT_WITH_TRAIN,withReverberationTrainDev/1537.wav,2.62
TENCENT_WITH_TRAIN,withReverberationTrainDev/1538.wav,2.58
TENCENT_WITH_TRAIN,withReverberationTrainDev/1539.wav,2.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1565.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1566.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1567.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1576.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1578.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1579.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1580.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1582.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1583.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1584.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1586.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/1588.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1589.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1615.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1617.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1620.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1621.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1623.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1624.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1626.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1630.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1636.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1637.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1638.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1639.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1665.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1666.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1668.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1669.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1670.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1672.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1673.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1678.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1683.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1684.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1687.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1688.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1715.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1716.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1717.wav,2.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1720.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1723.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1725.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1729.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1730.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1733.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1734.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1736.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1737.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1739.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1765.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1766.wav,2.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1767.wav,2.5
TENCENT_WITH_TRAIN,withReverberationTrainDev/1768.wav,2.5
TENCENT_WITH_TRAIN,withReverberationTrainDev/1769.wav,2.27
TENCENT_WITH_TRAIN,withReverberationTrainDev/1770.wav,2.15
TENCENT_WITH_TRAIN,withReverberationTrainDev/1773.wav,2.58
TENCENT_WITH_TRAIN,withReverberationTrainDev/1775.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1776.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1777.wav,2.5
TENCENT_WITH_TRAIN,withReverberationTrainDev/1778.wav,2.27
TENCENT_WITH_TRAIN,withReverberationTrainDev/1779.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1780.wav,2.42
TENCENT_WITH_TRAIN,withReverberationTrainDev/1781.wav,2.62
TENCENT_WITH_TRAIN,withReverberationTrainDev/1782.wav,2.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1783.wav,2.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1784.wav,2.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1785.wav,2.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1786.wav,2.42
TENCENT_WITH_TRAIN,withReverberationTrainDev/1787.wav,2.62
TENCENT_WITH_TRAIN,withReverberationTrainDev/1788.wav,2.35
TENCENT_WITH_TRAIN,withReverberationTrainDev/1789.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1816.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1818.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1819.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1821.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1825.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1826.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1827.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1830.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/1831.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1832.wav,2.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1833.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1834.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1835.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1836.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1837.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1865.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1866.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1867.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1869.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1871.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/1872.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1873.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1874.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1876.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1877.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1878.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1879.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1881.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1882.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/1915.wav,2.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1916.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1918.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1921.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1922.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1923.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1924.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1925.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1926.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1927.wav,2.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1929.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1930.wav,2.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1931.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1932.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1934.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/1966.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1968.wav,2.38
TENCENT_WITH_TRAIN,withReverberationTrainDev/1969.wav,2.27
TENCENT_WITH_TRAIN,withReverberationTrainDev/1973.wav,2.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1975.wav,2.46
TENCENT_WITH_TRAIN,withReverberationTrainDev/1977.wav,2.46
TENCENT_WITH_TRAIN,withReverberationTrainDev/1981.wav,2.62
TENCENT_WITH_TRAIN,withReverberationTrainDev/1982.wav,2.15
TENCENT_WITH_TRAIN,withReverberationTrainDev/1984.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1985.wav,2.54
TENCENT_WITH_TRAIN,withReverberationTrainDev/1986.wav,2.58
TENCENT_WITH_TRAIN,withReverberationTrainDev/1987.wav,2.73
TENCENT_WITH_TRAIN,withReverberationTrainDev/1988.wav,2.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1989.wav,2.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1992.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2018.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2022.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2025.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/2027.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2028.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2029.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2030.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2031.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2033.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2034.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2035.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2036.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2038.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2067.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2070.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2074.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2075.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2076.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2077.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2078.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2079.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2080.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2084.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2087.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2088.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2089.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2106.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2108.wav,2.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/2110.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2111.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2112.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2115.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2117.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2119.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2120.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2121.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2122.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2124.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2125.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2126.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/2127.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2128.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2130.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2131.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2132.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2133.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2134.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2137.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2139.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2153.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2156.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2157.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2158.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2162.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2163.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2166.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2167.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2169.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2170.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2172.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2173.wav,2.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/2174.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2175.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2176.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2177.wav,2.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/2178.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2179.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2180.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2181.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2182.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2186.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/0546.wav,4
TENCENT_WITH_TRAIN,withReverberationTrainDev/0547.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/0549.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/0580.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/0581.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/0582.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0583.wav,3.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/0584.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/0585.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0589.wav,3.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/0590.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0591.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/0593.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/0594.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/0596.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/0598.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/0599.wav,4
TENCENT_WITH_TRAIN,withReverberationTrainDev/0630.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/0631.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/0632.wav,3.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/0635.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/0636.wav,3.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/0639.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/0640.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/0642.wav,4
TENCENT_WITH_TRAIN,withReverberationTrainDev/0643.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/0644.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/0646.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/0647.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/0648.wav,3.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/0649.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/0680.wav,3.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/0681.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/0686.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/0688.wav,3.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/0689.wav,3.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/0690.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/0691.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/0693.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/0694.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/0695.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/0696.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/0697.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/0698.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/0699.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0730.wav,3.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/0731.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/0732.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0733.wav,3.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/0734.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0735.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/0736.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/0737.wav,3.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/0738.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/0739.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/0740.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/0741.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/0742.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/0743.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/0744.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/0745.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/0746.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/0747.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/0749.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/0780.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/0781.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/0784.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/0785.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/0788.wav,3.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/0789.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/0790.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/0791.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/0792.wav,3.76
