db,deg_wav,mos
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01652.wav,1.208333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01653.wav,1.291666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01654.wav,1.041666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01655.wav,2.791666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01657.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01658.wav,2.375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01659.wav,1.708333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01661.wav,3.291666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01662.wav,3.458333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01663.wav,3.625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01664.wav,3.625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01665.wav,3.125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01666.wav,4.75
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01668.wav,2.041666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01669.wav,3.208333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01671.wav,3.291666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01672.wav,3.666666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01673.wav,3.708333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01674.wav,3.916666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01675.wav,3.916666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01676.wav,2.916666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01677.wav,3.583333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01678.wav,4.125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01679.wav,3.375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01680.wav,3.958333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01681.wav,3.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01682.wav,4.583333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01683.wav,2.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01684.wav,4.75
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01685.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01686.wav,4.25
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01687.wav,3.916666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01688.wav,3.708333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01689.wav,3.833333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01690.wav,4.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01691.wav,4.625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01692.wav,3.791666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01693.wav,3.541666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01694.wav,4.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01695.wav,4.833333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01696.wav,4.625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01697.wav,4.083333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01698.wav,4.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01699.wav,4.416666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01700.wav,1.347826087
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01701.wav,2.869565217
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01702.wav,1.52173913
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01703.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01704.wav,1.304347826
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01705.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01706.wav,1.173913043
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01707.wav,2.173913043
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01708.wav,2.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01709.wav,1.086956522
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01710.wav,2.869565217
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01711.wav,3.434782609
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01712.wav,2.782608696
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01715.wav,2.956521739
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01716.wav,2.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01717.wav,2.913043478
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01718.wav,3.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01719.wav,2.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01720.wav,4.173913043
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01721.wav,3.391304348
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01724.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01725.wav,3.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01726.wav,3.347826087
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01728.wav,4.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01729.wav,3.434782609
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01730.wav,3.47826087
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01731.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01732.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01733.wav,3.608695652
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01734.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01736.wav,4.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01738.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01739.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01740.wav,4.956521739
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01741.wav,4.304347826
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01743.wav,3.956521739
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01744.wav,4.652173913
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01745.wav,4.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01746.wav,4.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01748.wav,4.434782609
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01749.wav,4.869565217
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01751.wav,2.956521739
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01752.wav,3.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01753.wav,3.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01754.wav,3.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01757.wav,2.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01758.wav,1.086956522
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01759.wav,1.086956522
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01763.wav,3.913043478
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01764.wav,3.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01765.wav,3.782608696
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01766.wav,3.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01767.wav,3.217391304
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01768.wav,1.434782609
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01769.wav,3.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01770.wav,3.217391304
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01772.wav,3.608695652
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01773.wav,3.956521739
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01774.wav,3.391304348
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01775.wav,3.347826087
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01777.wav,4.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01778.wav,3.652173913
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01780.wav,3.173913043
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01781.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01783.wav,4.391304348
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01784.wav,4.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01787.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01788.wav,3.391304348
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01789.wav,4.52173913
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01790.wav,3.391304348
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01791.wav,4.304347826
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01792.wav,4.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01793.wav,3.565217391
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01794.wav,3.695652174
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01795.wav,4.304347826
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01796.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01797.wav,4.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01799.wav,3.956521739
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01802.wav,1.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01803.wav,2.16
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01804.wav,1.32
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01806.wav,2.48
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01807.wav,2.36
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01809.wav,1.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01810.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01812.wav,2.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01813.wav,3.12
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01814.wav,2.52
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01815.wav,3.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01816.wav,2.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01818.wav,2.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01820.wav,3.92
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01822.wav,3.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01823.wav,3.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01825.wav,4.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01826.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01828.wav,2.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01829.wav,4.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01830.wav,2.88
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01831.wav,3.44
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01832.wav,3.84
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01833.wav,3.56
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01834.wav,3.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01835.wav,4.12
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01836.wav,4.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01837.wav,4.24
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01838.wav,3.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01839.wav,3.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01840.wav,4.68
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01841.wav,4.68
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01842.wav,4.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01843.wav,4.16
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01844.wav,4.96
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01846.wav,4.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01848.wav,4.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01849.wav,4.72
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01850.wav,2.36
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01851.wav,2.64
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01852.wav,3.04
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01853.wav,1.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01854.wav,2.12
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01855.wav,1.68
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01856.wav,2.32
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01857.wav,2.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01858.wav,1.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01859.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01860.wav,3.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01861.wav,3.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01862.wav,3.16
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01863.wav,2.56
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01865.wav,3.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01866.wav,2.92
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01867.wav,2.36
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01869.wav,2.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01871.wav,3.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01872.wav,3.64
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01873.wav,3.52
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01874.wav,3.12
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01875.wav,3.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01877.wav,3.72
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01878.wav,4.32
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01879.wav,3.52
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01880.wav,3.68
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01882.wav,4.52
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01883.wav,2.48
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01884.wav,4.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01886.wav,4.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01887.wav,4.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01888.wav,3.72
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01889.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01891.wav,4.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01893.wav,4.56
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01894.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01895.wav,4.96
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01896.wav,4.68
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01897.wav,3.96
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01898.wav,4.28
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01899.wav,4.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01901.wav,1.16
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01902.wav,1.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01903.wav,2.84
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01904.wav,2.92
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01906.wav,1.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01907.wav,1.88
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01908.wav,2.52
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01909.wav,1.96
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01911.wav,2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01912.wav,2.36
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01914.wav,3.16
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01916.wav,2.32
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01917.wav,2.96
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01918.wav,3.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01919.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01920.wav,3.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01921.wav,3.36
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01922.wav,3.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01923.wav,3.92
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01924.wav,3.64
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01925.wav,3.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01926.wav,3.56
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01927.wav,3.08
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01928.wav,3.64
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01929.wav,3.96
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01930.wav,3.64
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01932.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01933.wav,3.64
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01935.wav,4.92
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01936.wav,2.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01937.wav,4.24
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01938.wav,2.76
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01939.wav,3.12
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01940.wav,4.04
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01943.wav,4.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01944.wav,4.52
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01946.wav,4.72
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01948.wav,3.48
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01949.wav,4.32
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01950.wav,2.136363636
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01951.wav,3.136363636
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01952.wav,1.904761905
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01953.wav,3.363636364
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01954.wav,2.045454545
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01955.wav,2.772727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01956.wav,1.818181818
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01957.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01958.wav,1.409090909
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01959.wav,2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01960.wav,3.636363636
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01961.wav,2.454545455
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01962.wav,3.181818182
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01963.wav,3.272727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01964.wav,2.909090909
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01965.wav,2.909090909
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01966.wav,2.772727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01967.wav,2.272727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01968.wav,2.818181818
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01969.wav,4.045454545
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01970.wav,3.681818182
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01971.wav,3.454545455
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01973.wav,2.681818182
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01974.wav,3.772727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01975.wav,4.045454545
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01976.wav,3.090909091
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01977.wav,4.045454545
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01978.wav,4.636363636
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01979.wav,3.909090909
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01980.wav,3.590909091
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01981.wav,4.590909091
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01982.wav,4.363636364
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01983.wav,4.272727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01984.wav,4.863636364
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01985.wav,4.545454545
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01986.wav,3.636363636
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01987.wav,4.318181818
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01989.wav,3.818181818
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01990.wav,4.090909091
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01991.wav,3.909090909
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01992.wav,3.863636364
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01993.wav,4.681818182
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01994.wav,4.545454545
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01995.wav,4.090909091
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01996.wav,3.272727273
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01998.wav,4.318181818
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/01999.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02002.wav,2.782608696
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02003.wav,2.347826087
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02004.wav,1.869565217
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02005.wav,1.173913043
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02006.wav,1.304347826
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02007.wav,1.217391304
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02008.wav,1.130434783
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02009.wav,1.217391304
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02010.wav,1.565217391
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02011.wav,1.304347826
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02012.wav,1.347826087
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02013.wav,1.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02014.wav,2.913043478
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02015.wav,1.52173913
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02016.wav,3.565217391
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02018.wav,2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02019.wav,1.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02020.wav,4.782608696
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02021.wav,4.086956522
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02022.wav,3.391304348
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02023.wav,4.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02024.wav,3.52173913
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02025.wav,4.434782609
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02027.wav,3.043478261
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02030.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02031.wav,3.434782609
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02032.wav,3.565217391
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02033.wav,3.260869565
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02036.wav,3.826086957
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/02037.wav,3.304347826
